n	partition(n)	runtime(n)	memory(n)
4210	65167894835236708425470988923317057892084160600937209625199064304497	0.331661224365234375	120513984
4211	66453053173184082316317352915457061167447570434972945155897473207028	0.316523075103759765625	120557584
4212	67763400547336150979532207814435916470720502588491672495082101226099	0.311028003692626953125	120601184
4213	69099427638641301821226967626875696837844878958030858086260279916112	0.3222370147705078125	120644784
4214	70461634627978606470857639441544550758191777527812150996534304481020	0.313777923583984375	120688384
4215	71850531378957836713052745733498434453585402613477907473466487313067	0.3179149627685546875	120731984
4216	73266637624215449848444887498208020591640781805264506337163930009307	0.3106420040130615234375	120775584
4217	74710483155272993604171197041618656354186270897158762586713861870042	0.3139460086822509765625	120819184
4218	76182608016025636056285003901367771768443895327935363906724820492859	0.3142459392547607421875	120862784
4219	77683562699929804938321187230935585570861177186012253879415554866930	0.14360713958740234375	120906384
4220	79213908350960223632540028848152314315778859272585054237020129877656	0.310298919677734375	120949984
4221	80774216968407958520956374292468273502432180611567890128780818739556	0.3295948505401611328125	120993584
4222	82365071615592444668468756739023356081562146830080484042116607167719	0.3128859996795654296875	121037184
4223	83987066632561834485024934345236893846768808217941620007752421051878	0.3119909763336181640625	121080784
4224	85640807852857417541201977903108659923841381604210757159939531584000	0.3105680942535400390625	121124384
4225	87326912824419289574023226918251640191454732407234407619824224215907	0.3132190704345703125	121167984
4226	89046011034711905408402097262798538687344763191306614412279886230728	0.313579082489013671875	121211584
4227	90798744140149634534517929856461052493935927416821589130626632391356	0.3171939849853515625	121255184
4228	92585766199903949932186643551149996616242102159107816515980996448331	0.3108999729156494140625	121298784
4229	94407743914175420938825261864889149575507564519974028545567148903240	0.3133180141448974609375	121342384
4230	96265356867015250046476224037630854973555713703417259901247210707639	0.31307888031005859375	121385984
4231	98159297773782692023899084404602893426130739252822805591912611156889	0.3129711151123046875	121429584
4232	100090272733326322240270907145260832726794443406186301173217690177224	0.3054549694061279296875	121473184
4233	102059001484978780076035993466173857747348041620977577029675662577349	0.3125760555267333984375	121516784
4234	104066217670456303412727595534072460803723013075592277914161667913450	0.1444890499114990234375	121560384
4235	106112669100756091976499883033754036290576832614027118488846698169587	0.31640911102294921875	121603984
4236	108199118028146291359736275312833161366393022089486117031977766977717	0.3120210170745849609375	121647584
4237	110326341423345176462444144578040172632910758057768704117623552176097	0.3179218769073486328125	121691184
4238	112495131257987933492335858049797589584338008100353031048546089949849	0.3115389347076416015625	121734784
4239	114706294792481294162993121669903560769454369790427724162111882629015	0.342073917388916015625	121778384
4240	116960654869348164968315982140516980683892103083754256888038219799630	0.319692134857177734375	121821944
4241	119259050212166319035321689171492256242728037013487859585768455100517	0.3432090282440185546875	121865504
4242	121602335730207178725001812001005152533686194832391502943826101818802	0.32536602020263671875	121909064
4243	123991382828882714533276396930473832520163221864403292132429831495048	0.3169329166412353515625	121952624
4244	126427079726110520624421492576239639505543843882516606867645738945400	0.3143031597137451171875	121996184
4245	128910331774709200203651329962739177469988664838582946527778109196794	0.313785076141357421875	122039744
4246	131442061790938305612641829233721127183076953900719935255952008231145	0.3164050579071044921875	122083304
4247	134023210389299229233630299223215136571421791462930508996287570213660	0.3177678585052490234375	122126864
4248	136654736323715632749609943172978540699567379253477278298618920448622	0.3129689693450927734375	122170424
4249	139337616835214234778945561503190695577062913657421045349622430207250	0.3137199878692626953125	122213984
4250	142072848006229051145202724635747418147505605081511397041182151498796	0.143270015716552734375	122257544
4251	144861445121654498833940769928796249108508811556779585982764348641577	0.3132839202880859375	122301104
4252	147704443036775134818863443474491559721509901267520123613572532916304	0.3120510578155517578125	122344664
4253	150602896552202205215865941495510625575302745359972991449949793296882	0.3112621307373046875	122388224
4254	153557880795949629465871103928428354911354457769445866000588152125780	0.310451984405517578125	122431784
4255	156570491612784539291783210485217621258844285590794648048374858748596	0.3447139263153076171875	122475344
4256	159641845960990033872721420454654141966599863740088973002435678562120	0.360328197479248046875	122518904
4257	162773082316680401896969734790350027563731028234778801685237655023588	0.3700001239776611328125	122562464
4258	165965361085811698776855733912399250893142433398026752211186885283289	0.3326718807220458984375	122606024
4259	169219865024033254233415535560188822408174342774873931868407704643750	0.3143138885498046875	122649584
4260	172537799664528422602196104403203469878998027172963597006062834278585	0.310059070587158203125	122693144
4261	175920393753995676506781189450385058647276848172617493937853098741817	0.3318359851837158203125	122736704
4262	179368899696923984943721447588899505729740731222282024933075156557807	0.331912994384765625	122780264
4263	182884594008319310289161236908775794852364156285829077185128876286804	0.31890392303466796875	122823824
4264	186468777775042006259105330472252972915674850581027471034157660552320	0.31288814544677734375	122867384
4265	190122777125917901435670041956557229234011995333249205219810153114509	0.3130609989166259765625	122910944
4266	193847943710788911633050751392241263521142987094021056709797078883715	0.3105390071868896484375	122954504
4267	197645655188672140160411306338792918487857742912561828829261649535961	0.143888950347900390625	122998064
4268	201517315725199599004769934969013298722222494514749083831660057290042	0.31103992462158203125	123041624
4269	205464356499513917185093080802053712590335702932602040225706678782530	0.309897899627685546875	123085184
4270	209488236220798696119005873892796060658950198141234498075781272529059	0.3102700710296630859375	123128744
4271	213590441654625526915864956814629602071854672292325657187902311127308	0.317927837371826171875	123172304
4272	217772488159303102205153421727896310972741841009153967612770127509618	0.315782070159912109375	123215864
4273	222035920232417336589022892190242794530760063618156654657949060583238	0.3122999668121337890625	123259432
4274	226382312067754956255520974026603767230617327822386044142327292265600	0.3139250278472900390625	123303000
4275	230813268122806630909615171353156842854202616473466964879418090433336	0.3129498958587646484375	123346568
4276	235330423697049401199783555860827981328801964715375630845106278386661	0.3168048858642578125	123390136
4277	239935445521211903488536559358484499900999915799798127408903219041460	0.31062793731689453125	123433704
4278	244630032357729712408648204448101678314561613062576506152442715954852	0.3158700466156005859375	123477272
4279	249415915612602011459452293406458607225408185279496434863449679482190	0.3153979778289794921875	123520840
4280	254294859958864764249531067822088638087602342253043955209325700046930	0.31733608245849609375	123564408
4281	259268663971899595228047816742655752946531406166176983652120852096437	0.31490612030029296875	123607976
4282	264339160776801700236179187115310808175402502149130926291826038310231	0.3104560375213623046875	123651544
4283	269508218708034295347140631286559398832870061091348972462704325863359	0.3108489513397216796875	123695112
4284	274777741981601378668409221900056064265664489741315179234783937730400	0.3151628971099853515625	123738680
4285	280149671379974925499328564655562151248001054623459957037778261365548	0.31418704986572265625	123782248
4286	285625984950017063944363036641532411989230299978638079623311260929284	0.146645069122314453125	123825816
4287	291208698714142287277008601991612847837011567539714990962381598318927	0.315122127532958984375	123869384
4288	296899867394969352559540178460051665581988068197831457509374809347348	0.3121669292449951171875	123912952
4289	302701585153717193805281194965467057357930480810046406909864598385320	0.3219239711761474609375	123956520
4290	308615986342603943907459541680033623202559560076463544170941550156491	0.313726902008056640625	124000088
